seed,orders,quality,skip_budget,human_model,served,completed,makespan_actual_s,unfinished_dish,human_stall,human_stall_count,ai_stall,ai_stall_count,progress_stall_events,progress_stall_detail
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,bad,2,follow_plan,3,1,22.7,,,0,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,random,4,follow_plan,3,1,22.7,,,0,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,bad,0,follow_plan,3,1,28.7,,,0,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,random,2,follow_plan,3,1,26.1,,,0,carry_apple :: apple を運び終えた (完了),1,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,good,4,follow_plan,3,1,26.5,,,0,carry_apple :: apple を運び終えた (完了),1,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,random,0,follow_plan,3,1,25.5,,,0,cook_lettuce_onion :: 調理完了 (Done),1,0,
14,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,good,2,follow_plan,3,1,26.1,,,0,carry_orange :: orange を運び終えた (完了),1,0,
14,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,bad,4,follow_plan,3,1,26.1,,,0,carry_orange :: orange を運び終えた (完了),1,0,
15,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,good,0,follow_plan,3,1,22.7,,,0,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
15,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,bad,2,follow_plan,3,1,22.4,,,0,,0,0,
15,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,random,4,follow_plan,3,1,22.4,,,0,,0,0,
16,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,bad,0,follow_plan,3,1,24.2,,,0,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
16,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,random,2,follow_plan,3,1,25.5,,,0,,0,0,
17,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,good,4,follow_plan,3,1,22.7,,,0,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
17,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,random,0,follow_plan,3,1,24.3,,,0,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
0,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,good,0,greedy,3,1,27.9,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
0,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,bad,2,greedy,3,1,35.8,,chop_onion :: FreshOnion が見つかりません,11,carry_onion :: onion を運び終えた (完了),1,0,
0,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,random,4,greedy,3,1,28.1,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
1,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,bad,0,greedy,3,1,40.9,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
1,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,random,2,greedy,3,1,39.3,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_onion_tomato :: ターゲットの完成品が入った鍋が見つかりません,34,0,
2,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,good,4,greedy,3,1,28.1,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
2,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,random,0,greedy,3,1,28.1,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
3,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,good,2,greedy,3,1,33.6,,mix_apple_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,91,0,
3,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,bad,4,greedy,3,1,33.6,,mix_apple_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,91,0,
4,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,good,0,greedy,3,1,26.9,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
4,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,bad,2,greedy,3,1,34.7,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,41,0,
4,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,random,4,greedy,3,1,30.8,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,60,0,
5,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,bad,0,greedy,3,1,27.1,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
5,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,random,2,greedy,3,1,33.6,,mix_orange_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,91,0,
6,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,good,4,greedy,3,1,59.9,,chop_onion :: FreshOnion が見つかりません,200,carry_onion :: onion を運び終えた (完了),1,1,A1:chop:FreshLettuce の取得
6,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,random,0,greedy,3,1,70.4,,chop_onion :: FreshOnion が見つかりません,301,carry_lettuce :: lettuce を運び終えた (完了),1,1,A1:chop:FreshLettuce の取得
7,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,good,2,greedy,3,1,46.8,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
7,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,bad,4,greedy,3,1,45.8,,chop_onion :: FreshOnion が見つかりません,208,handover_lettuce_onion :: ターゲットの完成品が入った鍋が見つかりません,245,1,A0:handover:ターゲットの完成品が入った鍋が見つかりません
8,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,good,0,greedy,3,1,40.5,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
8,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,bad,2,greedy,3,1,54.7,,chop_onion :: FreshOnion が見つかりません,200,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,1,A1:chop:FreshLettuce の取得
8,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,random,4,greedy,3,1,40.5,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
9,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,bad,0,greedy,3,1,39.7,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
9,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,random,2,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
10,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,good,4,greedy,3,1,26.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
10,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,random,0,greedy,3,1,39.5,,mix_apple_orange :: 混ぜ完了 (Done),3,carry_onion :: onion を運び終えた (完了),1,0,
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,good,2,greedy,3,1,26.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,bad,4,greedy,3,1,26.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,good,0,greedy,3,1,32.8,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,bad,2,greedy,3,1,39.7,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,random,4,greedy,3,1,39.7,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,bad,0,greedy,3,1,40.2,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,random,2,greedy,3,1,30.7,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
14,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,good,4,greedy,3,1,39.7,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
14,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,random,0,greedy,3,1,32.8,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
15,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,good,2,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
15,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,bad,4,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
16,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,good,0,greedy,3,1,40.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
16,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,bad,2,greedy,3,1,26.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
16,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,random,4,greedy,3,1,26.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
17,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,bad,0,greedy,3,1,39.7,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
17,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,random,2,greedy,3,1,26.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
0,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,good,2,greedy,3,1,28.1,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
0,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,bad,4,greedy,3,1,28.1,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
1,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,good,0,greedy,3,1,39.3,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_onion_tomato :: ターゲットの完成品が入った鍋が見つかりません,33,0,
1,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,bad,2,greedy,3,1,31.5,,mix_apple_orange :: 混ぜ完了 (Done),7,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
1,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,random,4,greedy,3,1,39.3,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_onion_tomato :: ターゲットの完成品が入った鍋が見つかりません,34,0,
2,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,bad,0,greedy,3,1,32.3,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
2,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,random,2,greedy,3,1,28.1,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
3,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,good,4,greedy,3,1,33.6,,mix_apple_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,91,0,
3,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,random,0,greedy,3,1,23.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
4,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,good,2,greedy,3,1,30.8,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,60,0,
4,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,bad,4,greedy,3,1,24.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
5,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,good,0,greedy,3,1,23.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
5,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,bad,2,greedy,3,1,23.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
5,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,random,4,greedy,3,1,33.6,,mix_orange_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,91,0,
6,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,bad,0,greedy,3,1,70.4,,chop_onion :: FreshOnion が見つかりません,301,carry_lettuce :: lettuce を運び終えた (完了),1,1,A1:chop:FreshLettuce の取得
6,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,random,2,greedy,3,1,59.9,,chop_onion :: FreshOnion が見つかりません,200,carry_onion :: onion を運び終えた (完了),1,1,A1:chop:FreshLettuce の取得
7,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,good,4,greedy,3,1,46.8,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
7,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,random,0,greedy,3,1,40.2,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
8,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,good,2,greedy,3,1,40.5,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
8,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,bad,4,greedy,3,1,40.5,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
9,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,good,0,greedy,3,1,41.1,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
9,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,bad,2,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
9,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,random,4,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
10,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,bad,0,greedy,3,1,40.7,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
10,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,random,2,greedy,3,1,32.6,,mix_apple_orange :: 混ぜ完了 (Done),3,carry_onion :: onion を運び終えた (完了),1,0,
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,good,4,greedy,3,1,26.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,random,0,greedy,3,1,38.7,,mix_orange_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,69,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,good,2,greedy,3,1,39.7,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,bad,4,greedy,3,1,39.7,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,good,0,greedy,3,1,35.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,bad,2,greedy,3,1,34.7,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,random,4,greedy,3,1,39.4,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
14,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,bad,0,greedy,3,1,32.3,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
14,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,random,2,greedy,3,1,39.7,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
15,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,good,4,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
15,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,random,0,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
16,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,good,2,greedy,3,1,26.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
16,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,bad,4,greedy,3,1,26.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
17,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,good,0,greedy,3,1,41.1,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
17,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,bad,2,greedy,3,1,26.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
17,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,random,4,greedy,3,1,26.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
0,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,good,4,greedy,3,1,28.1,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
0,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,random,0,greedy,3,1,28.1,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
1,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,good,2,greedy,3,1,39.3,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_onion_tomato :: ターゲットの完成品が入った鍋が見つかりません,34,0,
1,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,bad,4,greedy,3,1,25.8,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
2,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,good,0,greedy,3,1,27.9,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
2,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,bad,2,greedy,3,1,35.8,,chop_onion :: FreshOnion が見つかりません,11,carry_orange :: orange を運び終えた (完了),1,0,
2,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,random,4,greedy,3,1,28.1,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_onion_tomato :: 必要な食材 (Chopped) を待機中,3,0,
3,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,bad,0,greedy,3,1,27.1,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
3,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,random,2,greedy,3,1,23.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
4,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,good,4,greedy,3,1,30.8,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,60,0,
4,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,random,0,greedy,3,1,30.4,,mix_apple_orange :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,62,0,
5,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,good,2,greedy,3,1,33.6,,mix_orange_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,91,0,
5,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,bad,4,greedy,3,1,33.6,,mix_orange_banana :: 混ぜ完了 (Done),3,handover_lettuce_tomato :: ターゲットの完成品が入った鍋が見つかりません,91,0,
6,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,good,0,greedy,3,1,59.9,,chop_onion :: FreshOnion が見つかりません,200,carry_onion :: onion を運び終えた (完了),1,1,A1:chop:FreshLettuce の取得
6,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,bad,2,greedy,3,1,59.9,,chop_onion :: FreshOnion が見つかりません,200,carry_onion :: onion を運び終えた (完了),1,1,A1:chop:FreshLettuce の取得
6,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,random,4,greedy,3,1,59.9,,chop_onion :: FreshOnion が見つかりません,200,carry_onion :: onion を運び終えた (完了),1,1,A1:chop:FreshLettuce の取得
7,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,bad,0,greedy,3,1,40.2,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
7,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,random,2,greedy,3,1,70.8,,chop_onion :: FreshOnion が見つかりません,301,carry_onion :: onion を運び終えた (完了),1,1,A1:chop:FreshOrange を置く
8,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,good,4,greedy,3,1,40.5,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
8,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,random,0,greedy,3,1,40.5,,chop_onion :: FreshOnion が見つかりません,111,carry_onion :: onion を運び終えた (完了),1,0,
9,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,good,2,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
9,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,bad,4,greedy,3,1,26.5,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
10,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,good,0,greedy,3,1,40.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
10,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,bad,2,greedy,3,1,26.1,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
10,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,random,4,greedy,3,1,26.3,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,bad,0,greedy,3,1,39.7,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
11,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,random,2,greedy,3,1,26.5,,mix_orange_banana :: 混ぜ完了 (Done),3,cook_lettuce_tomato :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,good,4,greedy,3,1,39.7,,mix_apple_banana :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
12,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,random,0,greedy,3,1,38.7,,mix_apple_banana :: 混ぜ完了 (Done),3,,0,0,
13,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,good,2,greedy,3,1,39.4,,mix_apple_orange :: 混ぜ完了 (Done),3,cook_lettuce_onion :: 必要な食材 (Chopped) を待機中,3,0,
